#,Governor ID,Governor Name,Camp,KD,Power,Power Diff,KP,T4,T5,Dead,Acclaim,Healed,DKP,Trades,Credit Score,Kill Points,Death Points,Heal Points
5278,210679087,Mitsumia,IV,3924,20663691,2138467,0,0,0,0,0,25366,0,,100,,,
5281,210387584,Pachecoxz,IV,3924,7342177,290356,0,0,0,0,0,4929,0,,100,,,
5301,207103269,FangYuan F1,IV,3924,3359264,29600,0,0,0,0,0,0,0,,100,,,
5319,210410381,KONAK,IV,3924,8478025,266132,0,0,0,0,0,243,0,,100,,,
5322,210253596,ᴳᴺAURELIUS,IV,3924,28959207,182405,0,0,0,0,0,0,0,,100,,,
5344,214065621,Ниниттт,IV,3924,10680440,452476,0,0,0,0,0,5851,0,,100,,,
5345,210402077,24 X҉   NKN,IV,3924,22611198,0,0,0,0,0,0,0,0,,100,,,
5346,208429881,FangYuan F5,IV,3924,3075461,0,0,0,0,0,0,0,0,,100,,,
5348,209466493,ᴹᴰN60,IV,3924,11733288,0,0,0,0,0,0,0,0,,100,,,
5352,211186066,乂BLESS乂,IV,3924,17710820,968688,0,0,0,0,0,1309,0,,100,,,
5354,207434370,ᴾᴵTorenzik,IV,3924,38994474,134392,0,0,0,0,0,0,0,,100,,,
5360,209502377,ᵍˢkraM,IV,3924,24638780,0,0,0,0,0,0,0,0,,100,,,
5361,209804923,FiFo4Ka,IV,3924,17516064,1717065,0,0,0,0,0,5273,0,,100,,,
5364,210438049,fasyiong,IV,3924,14013996,320,0,0,0,0,0,624,0,,100,,,
5394,209907661,lexx1farm,IV,3924,4431305,0,0,0,0,0,0,0,0,,100,,,
5407,210386687,Thống đốc210386687,IV,3924,3741836,0,0,0,0,0,0,0,0,,100,,,
5410,210411963,бей барс,IV,3924,8641616,828777,0,0,0,0,0,5189,0,,100,,,
5415,209130577,ᶲhaz372736,IV,3924,16169511,0,0,0,0,0,0,0,0,,100,,,
5428,209835446,mskskskdek,IV,3924,3931984,0,0,0,0,0,0,0,0,,100,,,
5433,210375971,モモキチ,IV,3924,18914708,2092863,0,0,0,0,0,24603,0,,100,,,
5440,210432841,Nunm,IV,3924,20733089,0,0,0,0,0,0,0,0,,,,,
5445,207692611,RW It is I,IV,3924,33880354,4909184,0,0,0,0,0,15929,0,,100,,,
5461,210402489,Валтэн,IV,3924,5559399,0,0,0,0,0,0,0,0,,100,,,
5464,210095815,ᴿᵂTampan,IV,3924,14827167,310126,0,0,0,0,0,337,0,,100,,,
5495,211176571,sugeng farm 3,IV,3924,9826988,329136,0,0,0,0,0,207591,0,,100,,,
5523,210374752,Phi1Finger,IV,3924,3770979,0,0,0,0,0,0,0,0,,100,,,
5548,209832191,ᴷᴸ 4naLog,IV,3924,8657901,0,0,0,0,0,0,0,0,,100,,,
5554,210034788,My Cabe,IV,3924,3120896,0,0,0,0,0,0,0,0,,100,,,
5567,207838050,⻓モサ中入丩4,IV,3924,2931713,0,0,0,0,0,0,0,0,,100,,,
5578,209829382,ᴷᴸSnowstorm,IV,3924,9405629,0,0,0,0,0,0,0,0,,100,,,
5583,209838630,疯将军,IV,3924,6195652,662907,0,0,0,0,0,1214,0,,100,,,
5586,198893080,Skezzdon,IV,3924,6385976,774422,0,0,0,0,0,216200,0,,100,,,
5587,210410336,MAGNUS ALEX,IV,3924,15197165,1447107,0,0,0,0,0,14094,0,,100,,,
5588,209897183,ᴸᴹ Hào,IV,3924,5972591,0,0,0,0,0,0,0,0,,100,,,
5596,214060974,BorLanD 2,IV,3924,9195916,0,0,0,0,0,0,0,0,,100,,,
5605,211338796,Правитель211338796,IV,3924,15912263,2394565,0,0,0,0,0,3878,0,,100,,,
5624,210475727,Huuberts,IV,3924,10240044,54836,0,0,0,0,0,1961,0,,100,,,
5646,210400914,Vanphercy,IV,3924,8242042,786240,0,0,0,0,0,8897,0,,100,,,
5655,211113867,iGreg,IV,3924,11881890,-82800,0,0,0,0,0,0,0,,100,,,
5661,210387569,Tirado Rex11,IV,3924,9239979,1210894,0,0,0,0,0,19557,0,,100,,,
5689,210782718,голо666,IV,3924,5572990,0,0,0,0,0,0,0,0,,100,,,
5713,204257291,NA X҉  Nấm,IV,3924,11750760,0,0,0,0,0,0,0,0,,100,,,
5718,210668750,kateehullox,IV,3924,9902219,251994,0,0,0,0,0,1773,0,,100,,,
5725,210623305,LeONnfarm,IV,3924,3510426,209180,0,0,0,0,0,0,0,,100,,,
5729,211220741,PPPhúc farm,IV,3924,4234213,800230,0,0,0,0,0,635,0,,100,,,
5739,209416524,Adrian9925,IV,3924,9784828,726909,0,0,0,0,0,565,0,,100,,,
5771,210401250,ᴸᵂ JUNIOR H,IV,3924,9190366,324303,0,0,0,0,0,0,0,,100,,,
5773,214392068,Ange11,IV,3924,4941321,777466,0,0,0,0,0,1803,0,,100,,,
5781,208911678,vn hồng fram,IV,3924,4071774,275982,0,0,0,0,0,0,0,,100,,,
5786,207660535,FangYuan F8,IV,3924,6986974,30300,0,0,0,0,0,0,0,,100,,,
5790,211708875,Kayt8,IV,3924,3521307,0,0,0,0,0,0,0,0,,100,,,
5792,210417961,dextrixsF1,IV,3924,16525970,1224097,0,0,0,0,0,2151,0,,100,,,
5794,210317616,JimJam22,IV,3924,4382997,0,0,0,0,0,0,0,0,,100,,,
5803,213793735,farm of Luca,IV,3924,17936692,930995,0,0,0,0,0,17899,0,,100,,,
5809,211332756,24X҉GiangBlue,IV,3924,7618941,132263,0,0,0,0,0,0,0,,100,,,
5845,209905272,ᴬᴸSmoshi,IV,3924,5551906,0,0,0,0,0,0,0,0,,100,,,
5846,209900715,ViscountBlueSky,IV,3924,15720700,18687,0,0,0,0,0,35,0,,100,,,
5849,210806310,Jaehaerys 1er,IV,3924,21676501,1454448,0,0,0,0,0,11984,0,,100,,,
5859,210405794,ᴿᵂ M A X 22,IV,3924,9093826,370877,0,0,0,0,0,0,0,,100,,,
5861,208850800,24 X҉ 도주이득,IV,3924,26177030,0,0,0,0,0,0,0,0,,100,,,
5863,210888570,Fozzie 3,IV,3924,20931240,1477684,0,0,0,0,0,0,0,,100,,,
5874,212903389,24 X҉  Moron F,IV,3924,7250349,120232,0,0,0,0,0,31,0,,100,,,
5890,209245175,Pikachu br,IV,3924,25748530,0,0,0,0,0,0,0,0,,,,,
5892,208575530,ᶲSentient,IV,3924,16156978,246340,0,0,0,0,0,0,0,,100,,,
5898,210249125,Gopq,IV,3924,29397325,1743288,0,0,0,0,0,58578,0,,100,,,
5899,210372545,ᴾᴱStonəy,IV,3924,20674879,81000,0,0,0,0,0,740,0,,100,,,
5900,207167964,FangYuan F3,IV,3924,3402174,24000,0,0,0,0,0,0,0,,100,,,
5907,210223600,Iernissia210,IV,3924,5547909,108241,0,0,0,0,0,330,0,,100,,,
5915,210374341,Vasby71,IV,3924,15514751,1814350,0,0,0,0,0,0,0,,100,,,
5928,222357119,Ánh Lỏ,IV,3924,5815679,952954,0,0,0,0,0,4187,0,,100,,,
5931,210386195,Ronaldo wc 2026,IV,3924,4671371,0,0,0,0,0,0,0,0,,100,,,
5938,210424404,jiminycricket56,IV,3924,14118890,1255755,0,0,0,0,0,14715,0,,100,,,
5943,221049746,Governor221049746,IV,3924,3451865,104032,0,0,0,0,0,0,0,,100,,,
5952,209907548,ˢᴸへMr Smith,IV,3924,3723008,0,0,0,0,0,0,0,0,,100,,,
5961,211137959,DJIBRIL94,IV,3924,4865900,0,0,0,0,0,0,0,0,,100,,,
5972,208846381,Rom78,IV,3924,3306919,3900,0,0,0,0,0,0,0,,100,,,
6001,211810638,Do2FARM,IV,3924,7408066,723614,0,0,0,0,0,70,0,,100,,,
6006,212579837,Đệtamfamr,IV,3924,28266437,2040820,0,0,0,0,0,846,0,,100,,,
6016,210421487,Thống đốc210421487,IV,3924,7227416,594207,0,0,0,0,0,561,0,,100,,,
6020,211126571,Nông Dân HN,IV,3924,4873264,0,0,0,0,0,0,0,0,,100,,,
6057,210143857,Hubert Sssss,IV,3924,16348759,1034464,0,0,0,0,0,1929,0,,100,,,
6074,209866890,24 X҉  Dirk,IV,3924,12416166,0,0,0,0,0,0,0,0,,100,,,
6086,209649241,ᴿᵂAzRa eLII,IV,3924,5695475,573706,0,0,0,0,0,0,0,,100,,,
6088,210484201,Levi AckerChí,IV,3924,3587571,0,0,0,0,0,0,0,0,,100,,,
6092,221100871,Governor221100871,IV,3924,2933578,0,0,0,0,0,0,0,0,,100,,,
6093,209907343,irish7,IV,3924,3522816,0,0,0,0,0,0,0,0,,100,,,
6094,207872767,ᴰˣZoro III,IV,3924,6301359,55723,0,0,0,0,0,0,0,,100,,,
6104,210851340,Alesinai12 jr,IV,3924,4621596,223767,0,0,0,0,0,0,0,,100,,,
6105,210405263,GhostLider69,IV,3924,16404290,2135852,0,0,0,0,0,1861,0,,100,,,
6119,210594514,Kenfamm,IV,3924,5079119,0,0,0,0,0,0,0,0,,100,,,
6124,210439686,SanMig Apple,IV,3924,17442585,182724,0,0,0,0,0,8419,0,,100,,,
6133,210404892,sevos,IV,3924,10860349,804918,0,0,0,0,0,1749,0,,100,,,
6159,210399669,bySel,IV,3924,22869442,0,0,0,0,0,0,0,0,,,,,
6190,210025122,BDZILLF1,IV,3924,10335979,1333283,0,0,0,0,0,909,0,,100,,,
6192,209837031,24 X҉  ЫЫЫ,IV,3924,27842755,0,0,0,0,0,0,0,0,,100,,,
6205,210377335,loner,IV,3924,3153637,0,0,0,0,0,0,0,0,,100,,,
6218,209267900,karipapkentang,IV,3924,24427152,0,0,0,0,0,0,0,0,,,,,
6231,210055772,JohnKraiton,IV,3924,11435363,0,0,0,0,0,0,0,0,,100,,,
6234,210415867,IIlChlChArltOII,IV,3924,9135095,1135762,0,0,0,0,0,0,0,,100,,,
6252,210694660,Thynh G fram,IV,3924,3817157,3300,0,0,0,0,0,0,0,,100,,,
6271,210279148,BossHardy,IV,3924,3535529,224683,0,0,0,0,0,0,0,,100,,,
6274,210416087,BigDawG2123,IV,3924,5088265,0,0,0,0,0,0,0,0,,100,,,
6301,210373387,Triệu Vânv,IV,3924,5236359,0,0,0,0,0,0,0,0,,100,,,
6353,210740097,SHEIK ARABE,IV,3924,3970737,0,0,0,0,0,0,0,0,,100,,,
6383,212944588,ankin,IV,3924,10694862,329021,0,0,0,0,0,0,0,,100,,,
6390,210295752,24 X҉Camelotik,IV,3924,23951412,0,0,0,0,0,0,0,0,,100,,,
6401,210392643,wills64,IV,3924,9615976,1093466,0,0,0,0,0,58917,0,,100,,,
6407,210389430,AHMFd,IV,3924,11713696,487161,0,0,0,0,0,4263,0,,100,,,
6410,209926937,우라차차,IV,3924,23528433,2856545,0,0,0,0,0,39899,0,,100,,,
6414,210376802,かかってこい,IV,3924,20231619,0,0,0,0,0,0,0,0,,100,,,
6420,210887644,54Buçuk,IV,3924,11360444,207121,0,0,0,0,0,1721,0,,100,,,
6427,210582014,ᴸᵂ ANGELx,IV,3924,6664699,297103,0,0,0,0,0,0,0,,100,,,
6437,210392421,NikmanjZOV,IV,3924,10254415,163250,0,0,0,0,0,314,0,,100,,,
6438,210042742,supportF2,IV,3924,3510231,0,0,0,0,0,0,0,0,,100,,,
6442,209331941,AngelosT,IV,3924,11874841,997356,0,0,0,0,0,928,0,,100,,,
6470,210391706,ᴶᶠ RynaMay,IV,3924,17733119,551238,0,0,0,0,0,3665,0,,100,,,
6486,211706627,PINEAPPLES2,IV,3924,7004080,0,0,0,0,0,0,0,0,,100,,,
6487,210046929,ArChiLeS Farm,IV,3924,13227758,0,0,0,0,0,0,0,0,,100,,,
6498,208183840,Third Option,IV,3924,23624545,1740876,0,0,0,0,0,0,0,,100,,,
6507,210309636,NICAtTURAN,IV,3924,10543872,0,0,0,0,0,0,0,0,,100,,,
6512,210383252,Alishaaa,IV,3924,5660247,92900,0,0,0,0,0,0,0,,100,,,
6518,207423496,F4RHAN,IV,3924,29335448,0,0,0,0,0,0,0,0,,,,,
6539,210383106,MUJI JINSANG,IV,3924,7367549,1384756,0,0,0,0,0,3604,0,,100,,,
6540,210391738,Roxanne wolf5,IV,3924,4081019,753413,0,0,0,0,0,5292,0,,100,,,
6546,210400443,DRAGON DE FUEGO,IV,3924,3296983,0,0,0,0,0,0,0,0,,100,,,
6554,218152917,24 X҉Gamma,IV,3924,4868315,201979,0,0,0,0,0,0,0,,100,,,
6558,210302577,MayDay86,IV,3924,13487717,102018,0,0,0,0,0,716,0,,100,,,
6568,210584534,Ryyysiek 2,IV,3924,22360048,1548503,0,0,0,0,0,688,0,,100,,,
6589,221101031,Governor221101031,IV,3924,4093125,413249,0,0,0,0,0,0,0,,100,,,
6600,208908800,NG Minh Giàu,IV,3924,3966619,363622,0,0,0,0,0,109,0,,100,,,
6617,210433741,24 X҉ Palomon,IV,3924,23678544,0,0,0,0,0,0,0,0,,,,,
6623,210312556,visna10,IV,3924,8216194,432552,0,0,0,0,0,0,0,,100,,,
6640,210281688,Koploksia,IV,3924,14869153,0,0,0,0,0,0,0,0,,100,,,
6644,207501113,24 X҉  Hyra ツ,IV,3924,26197188,0,0,0,0,0,0,0,0,,,,,
6653,210388143,AUZZIE,IV,3924,11679652,1013191,0,0,0,0,0,1832,0,,100,,,
6657,210416523,saraiba,IV,3924,12683973,182691,0,0,0,0,0,179,0,,100,,,
6664,210380258,Правитель210380258,IV,3924,4689641,428198,0,0,0,0,0,3019,0,,100,,,
6669,210293796,PlayerQuitAcc,IV,3924,3219644,0,0,0,0,0,0,0,0,,100,,,
6672,206974141,ᴳᴴKaiO,IV,3924,28175245,1280972,0,0,0,0,0,171254,0,,100,,,
6680,219141910,Johnny Yosaku,IV,3924,6645002,1197961,0,0,0,0,0,70168,0,,100,,,
6691,210407688,Olek04,IV,3924,6186517,999152,0,0,0,0,0,2420,0,,100,,,
6703,208280099,Maggies Farm,IV,3924,17434982,232697,0,0,0,0,0,0,0,,100,,,
6709,210376661,Statthalter210376661,IV,3924,7039108,0,0,0,0,0,0,0,0,,100,,,
6713,210417736,Şehri Müdafa,IV,3924,15835040,2267804,0,0,0,0,0,38343,0,,100,,,
6719,209836261,ᶲ Lady D,IV,3924,24303438,3185413,0,0,0,0,0,69079,0,,100,,,
6731,210330736,Charli300,IV,3924,22806239,2014215,0,0,0,0,0,750,0,,100,,,
6735,193582427,Somik4D f7,IV,3924,3007963,0,0,0,0,0,0,0,0,,100,,,
6761,214066738,wGROZw,IV,3924,9738719,739564,0,0,0,0,0,7691,0,,100,,,
6768,211084801,DMAxxx,IV,3924,8253396,13411,0,0,0,0,0,0,0,,100,,,
6769,211995142,xAggressive,IV,3924,3540515,0,0,0,0,0,0,0,0,,100,,,
6782,210400984,xGÜLAYx,IV,3924,10629285,0,0,0,0,0,0,0,0,,100,,,
6788,211892788,ᶲJW4101 Farma,IV,3924,21840907,2764620,0,0,0,0,0,87966,0,,100,,,
6789,207660123,Fang Yuan F9,IV,3924,4488447,25900,0,0,0,0,0,0,0,,100,,,
6803,209989066,ᴱᴾᶠRon 2f,IV,3924,7977032,111199,0,0,0,0,0,0,0,,100,,,
6824,176135492,ᴶᶠ kuanysh3,IV,3924,5627316,323525,0,0,0,0,0,221,0,,100,,,
6828,210406006,Lw小哲,IV,3924,26457555,0,0,0,0,0,0,0,0,,100,,,
6845,209855604,AᴬᵈRudy San,IV,3924,12361914,1295012,0,0,0,0,0,37969,0,,100,,,
6855,210855445,Hossein021,IV,3924,8210082,0,0,0,0,0,0,0,0,,100,,,
6861,223056698,ᶠʳᵐFrenzy,IV,3924,3209575,116622,0,0,0,0,0,0,0,,100,,,
6868,210740875,ShAQ,IV,3924,16701612,693812,0,0,0,0,0,0,0,,100,,,
6877,210392260,Governador210392260,IV,3924,16367465,1494631,0,0,0,0,0,13170,0,,100,,,
6878,210856317,demonhk,IV,3924,17125593,1118282,0,0,0,0,0,3131,0,,100,,,
6900,210748361,Çarşı32,IV,3924,5497210,1377703,0,0,0,0,0,25584,0,,100,,,
6902,210420020,Misa 38,IV,3924,3795638,221469,0,0,0,0,0,1072,0,,100,,,
6906,211209147,24 X҉   AxeTR,IV,3924,28085576,0,0,0,0,0,0,0,0,,,,,
6912,212490868,little jester,IV,3924,4593662,0,0,0,0,0,0,0,0,,100,,,
6939,210379325,cer19,IV,3924,9388820,1103132,0,0,0,0,0,201618,0,,100,,,
6955,209112837,ᶲAKa Rùa,IV,3924,20725041,750557,0,0,0,0,0,3236,0,,100,,,
6962,210819429,ᴋᴺ Dha,IV,3924,5579957,0,0,0,0,0,0,0,0,,100,,,
6967,210567353,Famheiniken,IV,3924,7082301,1179860,0,0,0,0,0,0,0,,100,,,
6971,211922133,kak2,IV,3924,10119391,1488572,0,0,0,0,0,950,0,,100,,,
6972,210430828,Tho17,IV,3924,11629854,0,0,0,0,0,0,0,0,,100,,,
6979,210396149,MozzA,IV,3924,22609674,0,0,0,0,0,0,0,0,,,,,
6981,211791607,lord ismail 2,IV,3924,8239801,793450,0,0,0,0,0,0,0,,100,,,
6986,207167965,FangYuan F4,IV,3924,3080618,0,0,0,0,0,0,0,0,,100,,,
6987,210750053,KristianCor,IV,3924,26639968,871398,0,0,0,0,0,2558,0,,100,,,
6991,209864074,24 X҉ Erass,IV,3924,28165649,0,0,0,0,0,0,0,0,,100,,,
6992,209906026,24 X҉   Tuấn,IV,3924,24454032,0,0,0,0,0,0,0,0,,100,,,
7007,210397774,szostek38,IV,3924,4734069,318105,0,0,0,0,0,0,0,,100,,,
7025,210101753,Hssshu,IV,3924,6781459,200020,0,0,0,0,0,0,0,,100,,,
7026,216248272,HOTBEAST III,IV,3924,7336578,458263,0,0,0,0,0,0,0,,100,,,
7028,211417305,Pertigo farm 1,IV,3924,9822730,0,0,0,0,0,0,0,0,,100,,,
7037,215476278,Fisaro 2,IV,3924,3520487,26042,0,0,0,0,0,0,0,,100,,,
7046,208748734,Sír乄Mochiヅ,IV,3924,6398735,0,0,0,0,0,0,0,0,,100,,,
7069,209775165,MC Micky 1,IV,3924,13118783,584776,0,0,0,0,0,401,0,,100,,,
7071,210210556,Бамбула1,IV,3924,11660005,148788,0,0,0,0,0,413,0,,100,,,
7092,209328134,Re di Hokuto,IV,3924,13324534,629030,0,0,0,0,0,158,0,,100,,,
7097,208285424,Auu Farm1,IV,3924,3159608,-676,0,0,0,0,0,0,0,,100,,,
7103,210428181,Chip15,IV,3924,7989689,0,0,0,0,0,0,0,0,,100,,,
7104,209837719,24 X҉   メScarメ,IV,3924,26620542,0,0,0,0,0,0,0,0,,100,,,
7105,213810190,HannaPanter,IV,3924,4007185,7500,0,0,0,0,0,0,0,,100,,,
7160,210377181,Gubernur210377181,IV,3924,7255248,440753,0,0,0,0,0,0,0,,100,,,
7163,209904844,Amenre,IV,3924,14484149,0,0,0,0,0,0,0,0,,100,,,
7165,210313435,Aldo247,IV,3924,23886342,3477780,0,0,0,0,0,132786,0,,100,,,
7167,209984545,VᴺPeeTrinh,IV,3924,3450796,0,0,0,0,0,0,0,0,,100,,,
7169,209848247,Madurai Malli,IV,3924,6889405,0,0,0,0,0,0,0,0,,100,,,
7186,210393177,tao nè vn,IV,3924,26514008,2449506,0,0,0,0,0,100043,0,,100,,,
7195,210330146,ジャᴀᴅɪʟᴀ,IV,3924,7669879,0,0,0,0,0,0,0,0,,100,,,
7204,211757547,ÖMillaÖ,IV,3924,3807337,63086,0,0,0,0,0,0,0,,100,,,
7239,210387027,Zexion12,IV,3924,14649743,1608991,0,0,0,0,0,21570,0,,100,,,
7248,221110074,Thống đốc221110074,IV,3924,3627967,311876,0,0,0,0,0,0,0,,100,,,
7251,210433071,Batru4a235,IV,3924,4988765,0,0,0,0,0,0,0,0,,100,,,
7252,207889100,ᴿᵂOne Eye,IV,3924,24626039,0,0,0,0,0,0,0,0,,100,,,
7256,221093605,Governor221093605,IV,3924,4327415,673010,0,0,0,0,0,0,0,,100,,,
7265,209834958,24 X҉ PA,IV,3924,14253979,0,0,0,0,0,0,0,0,,100,,,
7287,209828938,Mười rsTN,IV,3924,4118526,0,0,0,0,0,0,0,0,,100,,,
7368,210397029,Scar4face,IV,3924,3554842,138258,0,0,0,0,0,430,0,,100,,,
7375,207688109,RWxLoneStar,IV,3924,21806060,2529751,0,0,0,0,0,107319,0,,100,,,
7391,208238494,ᴿᵂI Wolf U2,IV,3924,17331744,647526,0,0,0,0,0,0,0,,100,,,
7392,209881387,۷ɛƈŋą,IV,3924,25305367,0,0,0,0,0,0,0,0,,,,,
7397,208595648,LTai,IV,3924,7802171,516428,0,0,0,0,0,0,0,,100,,,
7400,210024132,Тимонка,IV,3924,9762872,29652,0,0,0,0,0,20,0,,100,,,
7403,211177068,Sugeng farm 2,IV,3924,9640600,334000,0,0,0,0,0,189495,0,,100,,,
7404,209911347,ᵛⁿNhà Sư,IV,3924,3921443,0,0,0,0,0,0,0,0,,100,,,
7417,217297081,ciftlik,IV,3924,4536882,121186,0,0,0,0,0,1131,0,,100,,,
7434,207748792,ᴷᴰ NirF,IV,3924,29153983,1290649,0,0,0,0,0,42918,0,,100,,,
7477,209830012,MườiJaunica2,IV,3924,4575256,188125,0,0,0,0,0,0,0,,100,,,
7480,209895358,ᴿᵂHoney,IV,3924,10347288,204827,0,0,0,0,0,0,0,,100,,,
7481,209762988,ᴰᵀŞahmar,IV,3924,20146389,671368,0,0,0,0,0,1757,0,,100,,,
7493,209829190,24 X҉  Hoàng,IV,3924,15854955,0,0,0,0,0,0,0,0,,100,,,
7496,210865825,Ysoul,IV,3924,12670219,0,0,0,0,0,0,0,0,,100,,,
7517,209843352,24 X tafger,IV,3924,25833690,0,0,0,0,0,0,0,0,,,,,
7530,209614981,Сиэль 2,IV,3924,3098539,0,0,0,0,0,0,0,0,,100,,,
7532,206971212,24 X҉  ʙuᴅa,IV,3924,34743763,513237,0,0,0,0,0,2334,0,,100,,,
7538,210428102,Hmoob Vaj,IV,3924,5772137,66649,0,0,0,0,0,63,0,,100,,,
7544,208898491,AlexCupcake,IV,3924,15998322,1207676,0,0,0,0,0,12709,0,,100,,,
7558,211471572,Petalンwhisper,IV,3924,16667181,344125,0,0,0,0,0,67307,0,,100,,,
7580,209265582,Lee Lovely F,IV,3924,27265216,103852,0,0,0,0,0,23463,0,,100,,,
7605,210380360,abcxyz321,IV,3924,10790257,198911,0,0,0,0,0,58266,0,,100,,,
7606,211606686,PaTRoNf1,IV,3924,6438927,0,0,0,0,0,0,0,0,,100,,,
7617,210448481,ᴷᴸ SETER,IV,3924,7445859,0,0,0,0,0,0,0,0,,100,,,
7622,207831631,⻓モサ中入丩2,IV,3924,3095494,0,0,0,0,0,0,0,0,,100,,,
7627,210399406,beastinc9ming,IV,3924,12732704,781401,0,0,0,0,0,1185,0,,100,,,
7639,218764205,microVito,IV,3924,5173002,850073,0,0,0,0,0,0,0,,100,,,
7649,221096978,Governor221096978,IV,3924,4273274,671115,0,0,0,0,0,0,0,,100,,,
7662,210398054,aerolaito,IV,3924,14658197,1538406,0,0,0,0,0,8452,0,,100,,,
7672,207856011,ツ Timmy,IV,3924,14244596,33187,0,0,0,0,0,0,0,,100,,,
7680,209222447,Docs farm,IV,3924,9550555,0,0,0,0,0,0,0,0,,100,,,
7681,206967111,24 X҉ThuyAn1,IV,3924,17741028,72635,0,0,0,0,0,0,0,,100,,,
7688,210403381,ˢᴸRagnarr,IV,3924,4329284,0,0,0,0,0,0,0,0,,100,,,
7743,209830352,MườiTrinity1,IV,3924,4643024,3300,0,0,0,0,0,0,0,,100,,,
7745,211456927,GIOX26,IV,3924,12171050,1132306,0,0,0,0,0,0,0,,100,,,
7757,205283625,24 X҉  OBITO,IV,3924,20084910,0,0,0,0,0,0,0,0,,,,,
7781,210447767,VanHungAccFarm1,IV,3924,3587759,0,0,0,0,0,0,0,0,,100,,,
7787,206967436,KATSOUTA,IV,3924,29072635,0,0,0,0,0,0,0,0,,100,,,
7795,210375675,ˢᴸ Ruby Jane,IV,3924,3112325,0,0,0,0,0,0,0,0,,100,,,
7810,209989505,Thống đốc209989505,IV,3924,6813853,0,0,0,0,0,0,0,0,,100,,,
7813,210406605,24 X҉  Wind,IV,3924,16197648,2037480,0,0,0,0,0,6397,0,,100,,,
7822,210416994,olli41,IV,3924,5796914,424458,0,0,0,0,0,7640,0,,100,,,
7825,212804510,Zaid32mf,IV,3924,16762987,0,0,0,0,0,0,0,0,,100,,,
7845,209601440,ᵍˢSeth,IV,3924,28951352,0,0,0,0,0,0,0,0,,,,,
7847,213816521,Damion,IV,3924,3969514,379154,0,0,0,0,0,538,0,,100,,,
7881,211331544,24X҉ GiangBlue,IV,3924,7563573,67686,0,0,0,0,0,0,0,,100,,,
7882,211606971,PaTRoN46f2,IV,3924,6953437,0,0,0,0,0,0,0,0,,100,,,
7883,211060250,DMArussia,IV,3924,7964978,292145,0,0,0,0,0,0,0,,100,,,
7891,209830679,MườiTrinity2,IV,3924,4520437,3600,0,0,0,0,0,0,0,,100,,,
7900,208313590,Jack メ Mengocok,IV,3924,29043416,3400,0,0,0,0,0,0,0,,100,,,
7909,209912174,ˢᴸ HầuTử,IV,3924,9429232,0,0,0,0,0,0,0,0,,100,,,
7911,208649830,ᶲMrFoolsDay,IV,3924,25855788,0,0,0,0,0,0,0,0,,100,,,
7920,209921685,ʳʷjoja,IV,3924,3655937,0,0,0,0,0,0,0,0,,100,,,
7921,209988916,MarianGreat,IV,3924,9711355,702083,0,0,0,0,0,1395,0,,100,,,
7925,210377502,eastinvades,IV,3924,13997207,1580294,0,0,0,0,0,366,0,,100,,,
7933,214831589,Aegon V Farm,IV,3924,12732427,513871,0,0,0,0,0,0,0,,100,,,
7955,211509473,turbo02,IV,3924,9579087,610220,0,0,0,0,0,4655,0,,100,,,
7973,214496980,EJBau II,IV,3924,4690451,20000,0,0,0,0,0,0,0,,100,,,
8025,210261287,PQ LoxVy,IV,3924,2995703,0,0,0,0,0,0,0,0,,100,,,
8041,210410773,ABØ Ř3FÂÎŸ,IV,3924,11801865,824416,0,0,0,0,0,1993,0,,100,,,
8048,209963641,monkey d tom,IV,3924,12900324,314987,0,0,0,0,0,591,0,,100,,,
8050,210375004,Ichtuderweh,IV,3924,15781654,288190,0,0,0,0,0,0,0,,100,,,
8051,210126979,vtnsc3276,IV,3924,8100021,83803,0,0,0,0,0,0,0,,100,,,
8059,210391689,Viet Nam Top 1,IV,3924,3658401,0,0,0,0,0,0,0,0,,100,,,
8067,210773811,24 X҉  Blue,IV,3924,8321060,78487,0,0,0,0,0,0,0,,100,,,
8068,211557716,ᴰᴾCyanide,IV,3924,22876350,2461898,0,0,0,0,0,0,0,,100,,,
8098,210379374,Icarus124,IV,3924,8978204,746932,0,0,0,0,0,6205,0,,100,,,
8105,209619554,ᴹᴰDoC OcK,IV,3924,49406778,96300,0,0,0,0,0,0,0,,100,,,
8107,210171190,JUSTICE OF AXE,IV,3924,6011783,0,0,0,0,0,0,0,0,,100,,,
8112,209928896,ᴸᴴ sachie,IV,3924,15833550,0,0,0,0,0,0,0,0,,100,,,
8145,210582109,milfaaa,IV,3924,8138967,0,0,0,0,0,0,0,0,,100,,,
8147,210426322,Thức zin,IV,3924,12551086,1453915,0,0,0,0,0,298,0,,100,,,
8156,208273049,damianf2,IV,3924,3512783,0,0,0,0,0,0,0,0,,100,,,
8177,209824438,RØW和平Wyatt,IV,3924,3367259,187777,0,0,0,0,0,0,0,,100,,,
