#,Governor ID,Governor Name,Camp,KD,Power,Power Diff,KP,T4,T5,Dead,Acclaim,Healed,DKP,Trades,Credit Score,Kill Points,Death Points,Heal Points
5376,207695154,WhyMeF7,VII,3875,6214684,19600,0,0,0,0,0,0,0,,0,,,
5377,204539266,WhyMeF1,VII,3875,8294390,67258,0,0,0,0,0,524,0,,0,,,
5381,206562869,嘿嘿嘿,VII,3875,20607020,3876256,0,0,0,0,0,718,0,,0,,,
5383,221179887,Donald daddy,VII,3875,1175515,0,0,0,0,0,0,0,0,,0,,,
5384,215695339,farm M4G0 6,VII,3875,858464,260381,0,0,0,0,0,0,0,,0,,,
5395,210871697,Naberal・ナザリック,VII,3875,4843425,0,0,0,0,0,0,0,0,,0,,,
5399,208292908,VëNoOmF1,VII,3875,14845072,2515632,0,0,0,0,0,27650,0,,0,,,
5414,206964616,Viên ơi,VII,3875,15938538,770401,0,0,0,0,0,2595,0,,0,,,
5416,206895877,Melik demir,VII,3875,6475688,0,0,0,0,0,0,0,0,,0,,,
5417,207632436,BuddhaQA,VII,3875,1580251,0,0,0,0,0,0,0,0,,0,,,
5448,206948473,Dunhill,VII,3875,12226668,0,0,0,0,0,0,0,0,,0,,,
5449,214441456,Fabricious  FRM,VII,3875,853493,139611,0,0,0,0,0,0,0,,0,,,
5454,205226423,ᴰʷSxGendeng,VII,3875,29944865,57100,0,0,0,0,0,0,0,,0,,,
5460,206962380,el mosca,VII,3875,1003658,0,0,0,0,0,0,0,0,,0,,,
5469,206923383,Vali206923383,VII,3875,906909,0,0,0,0,0,0,0,0,,0,,,
5476,206329731,Luxiel F1,VII,3875,6583903,14618,0,0,0,0,0,0,0,,0,,,
5480,205231758,๛Devill V4 ㋡,VII,3875,3074240,0,0,0,0,0,0,0,0,,0,,,
5491,206314341,BNALİİ,VII,3875,1084400,0,0,0,0,0,0,0,0,,0,,,
5492,206902039,Blowing,VII,3875,1278344,0,0,0,0,0,0,0,0,,0,,,
5504,215321311,Châu Á 3,VII,3875,5941903,1068912,0,0,0,0,0,57926,0,,0,,,
5512,199142640,剣KanzerSlayeR,VII,3875,11887829,479714,0,0,0,0,0,0,0,,0,,,
5516,207117057,I surender,VII,3875,1598862,137478,0,0,0,0,0,0,0,,0,,,
5519,205653644,I kill you,VII,3875,14131846,402544,0,0,0,0,0,67572,0,,0,,,
5526,206313997,ᵀя Thái,VII,3875,7864223,0,0,0,0,0,0,0,0,,0,,,
5541,208133642,Chimeng Farm,VII,3875,2954325,0,0,0,0,0,0,0,0,,0,,,
5575,206887905,総督206887905,VII,3875,5650391,1057619,0,0,0,0,0,1284,0,,0,,,
5592,206949184,Vali206949184,VII,3875,1376949,0,0,0,0,0,0,0,0,,0,,,
5610,206899045,Ruru77181111,VII,3875,7999287,215901,0,0,0,0,0,1251,0,,0,,,
5616,223009808,Petani JL,VII,3875,1691923,289243,0,0,0,0,0,1516,0,,0,,,
5624,214924860,Asgard7,VII,3875,1172688,0,0,0,0,0,0,0,0,,0,,,
5642,205686480,ᴰʷAsura,VII,3875,20735558,0,0,0,0,0,0,0,0,,0,,,
5643,206900876,Apostol17,VII,3875,6336194,907948,0,0,0,0,0,1385,0,,0,,,
5645,206949252,Dzseyrah,VII,3875,7410498,119182,0,0,0,0,0,0,0,,0,,,
5656,206895835,Mikser847,VII,3875,7468836,0,0,0,0,0,0,0,0,,0,,,
5658,206957921,SonuncuFatih,VII,3875,1391679,0,0,0,0,0,0,0,0,,0,,,
5673,206951824,Psychoxd,VII,3875,12369352,45900,0,0,0,0,0,0,0,,0,,,
5679,206908180,michaeo,VII,3875,5098492,0,0,0,0,0,0,0,0,,0,,,
5680,206934609,kursat2525,VII,3875,14936046,2176002,1800,0,0,0,0,11194,0,,0,,,
5704,206521443,lpc17restart,VII,3875,3686920,203232,0,0,0,0,0,210,0,,0,,,
5707,205441927,DARGONメ JOC,VII,3875,5915536,0,0,0,0,0,0,0,0,,0,,,
5712,206216056,SANNJR,VII,3875,20696487,0,0,0,0,0,0,0,0,,0,,,
5714,204926205,SEA Farm08,VII,3875,3392530,694995,0,0,0,0,0,0,0,,0,,,
5719,209632447,ᴰᴷBasilfarm,VII,3875,3943515,0,0,0,0,0,0,0,0,,0,,,
5721,206912287,Sultan Baybars,VII,3875,14429483,0,0,0,0,0,0,0,0,,0,,,
5724,206909775,ᴿᴳFox,VII,3875,7496904,0,0,0,0,0,0,0,0,,0,,,
5725,206913868,lom12,VII,3875,831858,0,0,0,0,0,0,0,0,,0,,,
5726,207490765,Baby aba Ⅵｘ,VII,3875,649045,0,0,0,0,0,0,0,0,,0,,,
5740,208034051,Farm BN 2,VII,3875,2774033,174634,0,0,0,0,0,0,0,,0,,,
5745,206929321,wikt0ria,VII,3875,2713321,0,0,0,0,0,0,0,0,,0,,,
5755,206942734,Bob27 5,VII,3875,2767881,0,0,0,0,0,0,0,0,,0,,,
5765,212974833,Looooong farm,VII,3875,1359563,0,0,0,0,0,0,0,0,,0,,,
5767,206907483,bigdiera,VII,3875,984364,0,0,0,0,0,0,0,0,,0,,,
5771,205233015,Farm Fish,VII,3875,2914200,0,0,0,0,0,0,0,0,,0,,,
5772,210199353,BARS7 Farm,VII,3875,10553513,43016,0,0,0,0,0,739,0,,0,,,
5775,206888707,tzvw,VII,3875,9154580,0,0,0,0,0,0,0,0,,0,,,
5777,206892496,ᴿᴿExodius,VII,3875,5437451,0,0,0,0,0,0,0,0,,0,,,
5799,158405570,R1TMAN,VII,3875,3503048,0,0,0,0,0,0,0,0,,0,,,
5803,207578808,jekskskk,VII,3875,1534093,0,0,0,0,0,0,0,0,,0,,,
5805,206891567,sweetpotato11,VII,3875,15610235,2930257,0,0,0,0,0,4016,0,,0,,,
5810,217926797,الحاكم217926797,VII,3875,4615017,742422,0,0,0,0,0,222,0,,0,,,
5831,206909325,rokx01,VII,3875,6627395,0,0,0,0,0,0,0,0,,0,,,
5837,206929385,xibAlba,VII,3875,2504904,1233807,0,0,0,0,0,1602,0,,0,,,
5856,211683546,Jundmynt,VII,3875,5592071,758588,0,0,0,0,0,0,0,,0,,,
5866,220824651,EllaFarm4,VII,3875,2882261,1041659,0,0,0,0,0,0,0,,0,,,
5871,206914388,Kirix 69,VII,3875,12810044,0,0,0,0,0,0,0,0,,0,,,
5882,207202015,椎名真夜中,VII,3875,1467868,115911,0,0,0,0,0,104,0,,0,,,
5886,209098812,Grumter frm,VII,3875,10709863,786732,0,0,0,0,0,0,0,,0,,,
5888,206560946,ᴰʷ Sunrise,VII,3875,29966025,132360,0,0,0,0,0,765,0,,0,,,
5922,207579235,xdrc11,VII,3875,1462604,0,0,0,0,0,0,0,0,,0,,,
5927,207532306,GoGo Teaサブ,VII,3875,4968741,141017,0,0,0,0,0,16288,0,,0,,,
5931,204515742,Naruto J,VII,3875,3927018,0,0,0,0,0,0,0,0,,0,,,
5942,206758598,Bin 0,VII,3875,5425250,95452,0,0,0,0,0,0,0,,0,,,
5944,206951406,Jassem777,VII,3875,10325145,2106400,0,0,0,0,0,25792,0,,0,,,
5955,205067199,ENDzyyy,VII,3875,5331067,0,0,0,0,0,0,0,0,,0,,,
5956,206334705,Catgirl69,VII,3875,8153144,0,0,0,0,0,0,0,0,,0,,,
5958,207493003,VikingG Farm,VII,3875,1028383,0,0,0,0,0,0,0,0,,0,,,
5967,205214955,hihi hẹe,VII,3875,14010622,0,0,0,0,0,0,0,0,,0,,,
5974,207350628,Varmendrion,VII,3875,753552,0,0,0,0,0,0,0,0,,0,,,
5983,206911836,Fransiscoo,VII,3875,17747907,2349686,0,0,0,0,0,19844,0,,0,,,
5996,203812197,Eeeeeeehhhg,VII,3875,31463210,1218879,0,0,0,0,0,325885,0,,0,,,
6102,208632931,ZVER111,VII,3875,886058,1850,0,0,0,0,0,0,0,,0,,,
6107,206961268,Beyondthecloud6,VII,3875,1531364,0,0,0,0,0,0,0,0,,0,,,
6113,204129699,관우 Đ,VII,3875,7144970,38398,0,0,0,0,0,609,0,,0,,,
6125,220824373,EllaFarm2,VII,3875,2591744,941556,0,0,0,0,0,5,0,,0,,,
6136,206404527,YingisBest,VII,3875,31302885,0,0,0,0,0,0,0,0,,0,,,
6140,206884492,おーじ,VII,3875,832585,0,0,0,0,0,0,0,0,,0,,,
6149,208339568,em tômm,VII,3875,3377885,0,0,0,0,0,0,0,0,,0,,,
6152,206885600,Toto la praline,VII,3875,19106903,2560938,0,0,0,0,0,4281,0,,0,,,
6153,206460575,Luckashenko,VII,3875,7010932,0,0,0,0,0,0,0,0,,0,,,
6160,207540598,9aw4t,VII,3875,14035369,2661107,0,0,0,0,0,70553,0,,0,,,
6165,206892800,MODALILAR,VII,3875,4238583,0,0,0,0,0,0,0,0,,0,,,
6170,206900472,TerraneraTV97,VII,3875,1209282,0,0,0,0,0,0,0,0,,0,,,
6174,206963303,Slog223,VII,3875,992923,0,0,0,0,0,0,0,0,,0,,,
6201,205737288,cusco,VII,3875,1590827,0,0,0,0,0,0,0,0,,0,,,
6204,206898315,ŞLAYER DEVłL,VII,3875,827504,0,0,0,0,0,0,0,0,,0,,,
6205,206913605,Hp224,VII,3875,2239482,0,0,0,0,0,0,0,0,,0,,,
6222,207407187,Yuri・ナザリック,VII,3875,8635217,425292,0,0,0,0,0,0,0,,0,,,
6228,206946080,ᴿᴿExodius3,VII,3875,825673,0,0,0,0,0,0,0,0,,0,,,
6234,205287856,ᴵᴼKtH FINN,VII,3875,5330592,787361,0,0,0,0,0,172045,0,,0,,,
6242,207011744,GoGoTea,VII,3875,9977820,288560,0,0,0,0,0,15224,0,,0,,,
6273,206960429,Akxkcjsn,VII,3875,5777732,593419,0,0,0,0,0,2241,0,,0,,,
6277,206918943,Szponarski,VII,3875,3093900,380512,0,0,0,0,0,0,0,,0,,,
6293,207673931,Rurik XIX,VII,3875,2636552,0,0,0,0,0,0,0,0,,0,,,
6294,207654206,Rurik XVIII,VII,3875,2903885,0,0,0,0,0,0,0,0,,0,,,
6300,209239619,BIGFARM1,VII,3875,10176046,808819,0,0,0,0,0,2,0,,0,,,
6302,209042990,PınöChıö00,VII,3875,6388648,133409,0,0,0,0,0,3276,0,,0,,,
6336,203684527,Li Zongren,VII,3875,2323771,0,0,0,0,0,0,0,0,,0,,,
6358,206392544,nkwl,VII,3875,1768740,0,0,0,0,0,0,0,0,,0,,,
6374,213949334,Gubernur213949334,VII,3875,810332,0,0,0,0,0,0,0,0,,0,,,
6389,207726778,mar939,VII,3875,10393952,107657,0,0,0,0,0,0,0,,0,,,
6400,206915962,Qwerop,VII,3875,1182813,0,0,0,0,0,0,0,0,,0,,,
6408,206738038,亗ella 亗,VII,3875,10705153,0,0,0,0,0,0,0,0,,0,,,
6414,211223607,dhuncul fam,VII,3875,9236671,0,0,0,0,0,0,0,0,,0,,,
6416,206910528,Met113,VII,3875,1284570,0,0,0,0,0,0,0,0,,0,,,
6429,206630417,ᴰʷMaRBeL,VII,3875,24195289,0,0,0,0,0,0,0,0,,0,,,
6430,206897108,Hakunamuntata,VII,3875,1388101,0,0,0,0,0,0,0,0,,0,,,
6438,206927822,logicổ đông,VII,3875,1718416,0,0,0,0,0,0,0,0,,0,,,
6441,206894209,02 F2,VII,3875,1565500,0,0,0,0,0,0,0,0,,0,,,
6444,206939166,abdallah 1 2w,VII,3875,1206321,0,0,0,0,0,0,0,0,,0,,,
6450,206923849,Gobernador206923849,VII,3875,6100466,951398,19059,0,0,0,0,11299,0,,0,,,
6456,206954462,Expertizi,VII,3875,933038,0,0,0,0,0,0,0,0,,0,,,
6470,222378793,the king4,VII,3875,2041422,608628,0,0,0,0,0,0,0,,0,,,
6471,207903187,Señor del Pas,VII,3875,16818574,550310,0,0,0,0,0,3036,0,,0,,,
6479,206080655,B U D D H 4,VII,3875,11028490,0,0,0,0,0,0,0,0,,0,,,
6498,206838446,TICTACTO,VII,3875,18701518,20400,0,0,0,0,0,0,0,,0,,,
6512,205270101,Grumter G75,VII,3875,24919603,1141434,0,0,0,0,0,5226,0,,0,,,
6513,205038499,SEA Farm07,VII,3875,3283708,465652,0,0,0,0,0,0,0,,0,,,
6515,206888916,IMPE SYNYSZYN,VII,3875,908086,0,0,0,0,0,0,0,0,,0,,,
6527,206885126,ᴰʷBebe Elle,VII,3875,15069504,0,0,0,0,0,0,0,0,,0,,,
6545,207578986,kakakkakka,VII,3875,1527284,0,0,0,0,0,0,0,0,,0,,,
6549,205653387,๛Devill V5 ㋡,VII,3875,2700327,0,0,0,0,0,0,0,0,,0,,,
6566,208598169,ᴿᶤLuxiel戦,VII,3875,4935762,27600,0,0,0,0,0,0,0,,0,,,
6577,206889611,GaeraPro,VII,3875,1232826,114623,0,0,0,0,0,63,0,,0,,,
6583,207222089,Dduwsc,VII,3875,2252132,543349,0,0,0,0,0,0,0,,0,,,
6589,217801140,H2CHOPPER2 bTdW,VII,3875,1090651,0,0,0,0,0,0,0,0,,0,,,
6600,208211222,ngoc famr 1,VII,3875,3651920,0,0,0,0,0,0,0,0,,0,,,
6602,206890246,minh vương hu,VII,3875,4802212,0,0,0,0,0,0,0,0,,0,,,
6603,194171173,Saralis,VII,3875,1782833,0,0,0,0,0,0,0,0,,0,,,
6605,205737807,Bbbvt,VII,3875,1535637,0,0,0,0,0,0,0,0,,0,,,
6609,206924656,HOLYIMAM,VII,3875,16708400,2883942,0,0,0,0,0,5431,0,,0,,,
6614,206910559,ThunderBeauty,VII,3875,599285,0,0,0,0,0,0,0,0,,0,,,
6632,206173528,mai thuongg,VII,3875,4114071,0,0,0,0,0,0,0,0,,0,,,
6638,205661679,CHat0,VII,3875,11681916,0,0,0,0,0,0,0,0,,0,,,
6641,214440834,Green Monday,VII,3875,1025236,0,0,0,0,0,0,0,0,,0,,,
6676,208930367,didus82,VII,3875,4359777,0,0,0,0,0,0,0,0,,0,,,
6678,206952809,FLapJaCk21,VII,3875,10058819,0,0,0,0,0,0,0,0,,0,,,
6686,206955771,Bronze4,VII,3875,4426466,0,0,0,0,0,0,0,0,,0,,,
6694,208121427,S440DARA 37,VII,3875,1028771,0,0,0,0,0,0,0,0,,0,,,
6705,206933345,Draken2777,VII,3875,2082611,0,0,0,0,0,0,0,0,,0,,,
6714,206914737,Zengzeng,VII,3875,13764924,1605254,0,0,0,0,0,0,0,,0,,,
6715,206887967,Minh Vũ no pro,VII,3875,1755995,0,0,0,0,0,0,0,0,,0,,,
6717,206910903,Hi Geen,VII,3875,23049286,0,0,0,0,0,0,0,0,,0,,,
6720,206887684,beroin,VII,3875,3193762,0,0,0,0,0,0,0,0,,0,,,
6724,206889357,عز الحربي607,VII,3875,16395259,2316327,0,0,0,0,0,2847,0,,0,,,
6730,206472961,ᴿᴿstadnisse,VII,3875,3460973,0,0,0,0,0,0,0,0,,0,,,
6745,215369640,Châu Âu 2,VII,3875,5740310,1387756,0,0,0,0,0,62408,0,,0,,,
6753,206944129,Dw75,VII,3875,18013655,0,0,0,0,0,0,0,0,,0,,,
6763,206894926,RICCARDo,VII,3875,8627170,1513729,0,0,0,0,0,0,0,,0,,,
6765,206893392,Silencio18,VII,3875,13744370,2727755,0,0,0,0,0,21624,0,,0,,,
6766,206911637,pisonet,VII,3875,4142574,0,0,0,0,0,0,0,0,,0,,,
6779,213173285,Bờ Rào GL,VII,3875,5708540,0,0,0,0,0,0,0,0,,0,,,
6786,206900266,KangGorengan,VII,3875,17951400,4328380,0,0,0,0,0,67992,0,,0,,,
6806,205532589,ᴶᴷrok2p,VII,3875,3588752,0,0,0,0,0,0,0,0,,0,,,
6811,214585061,Quyềnnofarm,VII,3875,2457172,0,0,0,0,0,0,0,0,,0,,,
6814,214440604,Aureole・ナザリック,VII,3875,3532480,0,0,0,0,0,0,0,0,,0,,,
6833,210748346,Brooo,VII,3875,1027674,16273,0,0,0,0,0,0,0,,0,,,
6840,206733165,Khangッ,VII,3875,10030365,0,0,0,0,0,0,0,0,,0,,,
6844,205282625,warrior501,VII,3875,9422848,0,0,0,0,0,0,0,0,,0,,,
6874,206898948,حضاره عثمانيه,VII,3875,1221006,17381,0,0,0,0,0,0,0,,0,,,
6888,210062437,VëNoOM F3,VII,3875,5200727,618675,0,0,0,0,0,17369,0,,0,,,
6899,208164551,Konuus,VII,3875,9581251,168845,0,0,0,0,0,1167,0,,0,,,
6909,214220145,ᴰʷGenji farm,VII,3875,3788956,477918,0,0,0,0,0,0,0,,0,,,
6917,206887646,ᵛᶰシThành H,VII,3875,3964957,65372,0,0,0,0,0,0,0,,0,,,
6919,206909561,munflat 1980,VII,3875,19086720,559150,0,0,0,0,0,0,0,,0,,,
6920,48035430,TuongHuynh00,VII,3875,7072770,0,0,0,0,0,0,0,0,,0,,,
6926,206917435,Orang gila 01,VII,3875,2178898,0,0,0,0,0,0,0,0,,0,,,
6939,208506524,عز الحربي2,VII,3875,8911813,1305327,0,0,0,0,0,3147,0,,0,,,
6951,206884245,JirenGod,VII,3875,1820501,0,0,0,0,0,0,0,0,,0,,,
6956,214430672,Entoma・ナザリック,VII,3875,3735002,0,0,0,0,0,0,0,0,,0,,,
